species,atom_index,symbol,old_charge,new_charge,delta,abs_delta
PVAc,8,H,0.07842582103299983,0.07447894088383407,-0.003946880149165763,0.003946880149165763
PVAc,9,H,0.0784258210329999,0.07447894088383407,-0.003946880149165832,0.003946880149165832
PVAc,10,H,-0.016648926059838517,0.0006939253572054646,0.017342851417043982,0.017342851417043982
PVAc,11,H,0.1568645815949261,0.15840075317849392,0.001536171583567808,0.001536171583567808
PVAc,12,H,0.15686458159492594,0.15840075317849392,0.0015361715835679746,0.0015361715835679746
PVAc,13,H,0.1568645815949259,0.15840075317849392,0.00153617158356803,0.00153617158356803
PMMA,0,H,0.10121859255548371,0.10636356893561563,0.0051449763801319215,0.0051449763801319215
PMMA,1,C,-0.4043937059010308,-0.3898984347220018,0.01449527117902899,0.01449527117902899
PMMA,2,C,0.21728254857420853,0.21765915004080122,0.00037660146659268534,0.00037660146659268534
PMMA,3,C,-0.32270854237290203,-0.3297469953245944,-0.007038452951692364,0.007038452951692364
PMMA,4,C,0.6549870181126325,0.6549959314441421,8.913331509652345e-06,8.913331509652345e-06
PMMA,5,O,-0.5231768960583028,-0.5232135683969913,-3.667233868853703e-05,3.667233868853703e-05
PMMA,6,O,-0.3455446366903283,-0.3455959295970939,-5.129290676558762e-05,5.129290676558762e-05
PMMA,7,C,-0.15281084852856705,-0.1030533576037474,0.04975749092481965,0.04975749092481965
PMMA,8,H,-0.010797020575078711,-0.01093392102790161,-0.00013690045282289953,0.00013690045282289953
PMMA,9,H,0.10121859255548364,0.09226625277431509,-0.00895233978116855,0.00895233978116855
PMMA,10,H,0.10121859255548363,0.09226625277431509,-0.008952339781168536,0.008952339781168536
PMMA,11,H,0.08393309694921043,0.08400642456802897,7.332761881853611e-05,7.332761881853611e-05
PMMA,12,H,0.08393309694921075,0.08400642456802897,7.332761881821692e-05,7.332761881821692e-05
PMMA,13,H,0.08393309694921036,0.08400642456802897,7.33276188186055e-05,7.33276188186055e-05
PMMA,14,H,0.11056900497509528,0.09562392566635151,-0.014945079308743767,0.014945079308743767
PMMA,15,H,0.11056900497509535,0.09562392566635151,-0.014945079308743836,0.014945079308743836
PMMA,16,H,0.11056900497509535,0.09562392566635151,-0.014945079308743836,0.014945079308743836
PS,0,H,0.02002431972749441,0.01593168204041201,-0.004092637687082401,0.004092637687082401
PS,1,C,-0.07788550263848629,-0.07682803489127221,0.0010574677472140748,0.0010574677472140748
PS,2,C,0.09094766575184052,0.07730139376819264,-0.013646271983647873,0.013646271983647873
PS,3,C,0.025836045106184764,0.025690877196728558,-0.0001451679094562064,0.0001451679094562064
PS,4,C,-0.15275130745245127,-0.15202132500578475,0.0007299824466665272,0.0007299824466665272
PS,5,C,-0.15183866994144918,-0.1526794662637068,-0.0008407963222576142,0.0008407963222576142
PS,6,C,-0.09563249903660713,-0.09501343263437251,0.0006190664022346221,0.0006190664022346221
PS,7,C,-0.15315960968027909,-0.1526794662637068,0.00048014341657229287,0.00048014341657229287
PS,8,C,-0.1520672089915893,-0.15202132500578475,4.588398580454567e-05,4.588398580454567e-05
PS,9,H,-0.005509445909488674,0.0001423759461997784,0.005651821855688452,0.005651821855688452
PS,10,H,0.0200243197274944,0.02288392086287625,0.0028596011353818514,0.0028596011353818514
PS,11,H,0.020024319727494373,0.02288392086287625,0.002859601135381879,0.002859601135381879
PS,12,H,-0.005509445909488589,-0.0003710882070077959,0.005138357702480793,0.005138357702480793
PS,13,H,0.12688923219010487,0.1264970210639036,-0.0003922111262012751,0.0003922111262012751
PS,14,H,0.1253301200267464,0.12551990539059926,0.00018978536385286238,0.00018978536385286238
PS,15,H,0.1129958411584275,0.1127461146853444,-0.00024972647308310614,0.00024972647308310614
PS,16,H,0.12591540272073745,0.12551990539059926,-0.0003954973301381892,0.0003954973301381892
PS,17,H,0.1263664234233149,0.1264970210639036,0.00013059764058870327,0.00013059764058870327
polymer_route_ab,0,H,0.11480221716342509,0.11566455605750106,0.0008623388940759702,0.0008623388940759702
polymer_route_ab,1,C,-0.4378659921673054,-0.43000901025972316,0.007856981907582217,0.007856981907582217
polymer_route_ab,2,C,0.3666443062049609,0.3530815901672688,-0.013562716037692102,0.013562716037692102
polymer_route_ab,3,C,-0.3309271572882069,-0.31213798957343697,0.018789167714769905,0.018789167714769905
polymer_route_ab,4,C,-0.11867976989430998,-0.13116592431201474,-0.012486154417704759,0.012486154417704759
polymer_route_ab,5,C,-0.01082455555753059,-0.006596030448289077,0.004228525109241514,0.004228525109241514
polymer_route_ab,6,C,0.01846106870516595,0.02037017181531534,0.0019091031101493884,0.0019091031101493884
polymer_route_ab,7,C,0.017859788004009017,0.02037017181531534,0.002510383811306322,0.002510383811306322
polymer_route_ab,8,C,-0.006420719719937071,-0.006596030448289077,-0.00017531072835200601,0.00017531072835200601
polymer_route_ab,9,C,-0.13154707565988202,-0.13116592431201474,0.00038115134786728677,0.00038115134786728677
polymer_route_ab,10,C,-0.31407426844220276,-0.31213798957343697,0.001936278868765795,0.001936278868765795
polymer_route_ab,11,C,0.36278561367598433,0.3530815901672688,-0.00970402350871552,0.00970402350871552
polymer_route_ab,12,C,-0.4360751495397929,-0.43000901025972316,0.006066139280069716,0.006066139280069716
polymer_route_ab,13,H,0.11455538776330294,0.11566455605750106,0.001109168294198118,0.001109168294198118
polymer_route_ab,14,C,-0.3241221219035763,-0.31213798957343697,0.011984132330139341,0.011984132330139341
polymer_route_ab,15,C,-0.1261208339897283,-0.13116592431201474,-0.00504509032228645,0.00504509032228645
polymer_route_ab,16,C,-0.1311948005449698,-0.13116592431201474,2.8876232955055148e-05,2.8876232955055148e-05
polymer_route_ab,17,C,-0.31247821427734235,-0.31213798957343697,0.0003402247039053785,0.0003402247039053785
polymer_route_ab,18,H,0.11480221716342483,0.11233802896407306,-0.0024641881993517634,0.0024641881993517634
polymer_route_ab,19,H,0.11480221716342484,0.11233802896407306,-0.0024641881993517772,0.0024641881993517772
polymer_route_ab,20,H,0.15714079736664277,0.1543807966688452,-0.002760000697797582,0.002760000697797582
polymer_route_ab,21,H,0.12948310732708213,0.13124504716947274,0.0017619398423906196,0.0017619398423906196
polymer_route_ab,22,H,0.02038328438994569,0.01908440241702418,-0.001298881972921509,0.001298881972921509
polymer_route_ab,23,H,0.020383284389945633,0.01908440241702418,-0.0012988819729214535,0.0012988819729214535
polymer_route_ab,24,H,0.01919510329400344,0.01908440241702418,-0.00011070087697926181,0.00011070087697926181
polymer_route_ab,25,H,0.01919510329400327,0.01908440241702418,-0.00011070087697909181,0.00011070087697909181
polymer_route_ab,26,H,0.1319129629294411,0.13124504716947274,-0.0006679157599683572,0.0006679157599683572
polymer_route_ab,27,H,0.15512948021063572,0.1543807966688452,-0.0007486835417905291,0.0007486835417905291
polymer_route_ab,28,H,0.11455538776330305,0.11233802896407306,-0.0022173587992299904,0.0022173587992299904
polymer_route_ab,29,H,0.11455538776330297,0.11233802896407306,-0.002217358799229907,0.002217358799229907
polymer_route_ab,30,H,0.15669530997875022,0.1543807966688452,-0.0023145133099050363,0.0023145133099050363
polymer_route_ab,31,H,0.13079293971306805,0.13124504716947274,0.00045210745640469896,0.00045210745640469896
polymer_route_ab,32,H,0.13130130406850377,0.13124504716947274,-5.6256899031020824e-05,5.6256899031020824e-05
polymer_route_ab,33,H,0.15489439065245864,0.1543807966688452,-0.0005135939836134473,0.0005135939836134473
glucose_0,0,H,0.431025470278102,0.4310533649110735,2.7894632971481315e-05,2.7894632971481315e-05
